time_stamp,x,y,z,sitting,standing,walking,grazing,z_score_x,z_score_y,z_score_z
2018-12-11 06:50:45,0.031,0.871,0.469,0,1,0,0,-0.649,0.691,0.185
2018-12-11 06:50:46,-0.016,0.871,0.441,0,1,0,0,-0.769,0.691,-0.011
2018-12-11 06:50:47,0.02,0.898,0.445,0,1,0,0,-0.677,0.836,0.017
2018-12-11 06:50:48,0.023,0.918,0.422,0,1,0,0,-0.669,0.943,-0.144
2018-12-11 06:50:49,0.02,0.914,0.422,0,1,0,0,-0.677,0.922,-0.144
2018-12-11 06:50:50,0.016,0.906,0.434,0,1,0,0,-0.687,0.879,-0.06
2018-12-11 06:50:51,0.016,0.918,0.43,0,1,0,0,-0.687,0.943,-0.088
2018-12-11 06:50:52,0.016,0.914,0.43,0,1,0,0,-0.687,0.922,-0.088
2018-12-11 06:50:53,0.039,0.887,0.434,0,1,0,0,-0.629,0.777,-0.06
2018-12-11 06:50:54,0.324,0.816,0.445,0,1,0,0,0.096,0.395,0.017
2018-12-11 06:50:55,0.332,0.785,0.48,0,1,0,0,0.116,0.229,0.262
2018-12-11 06:50:56,0.355,0.773,0.504,0,1,0,0,0.175,0.164,0.43
2018-12-11 06:50:57,0.301,0.785,0.52,0,1,0,0,0.038,0.229,0.542
2018-12-11 06:50:58,0.293,0.77,0.496,0,1,0,0,0.017,0.148,0.374
2018-12-11 06:50:59,0.645,0.895,0.215,0,1,0,0,0.912,0.82,-1.594
2018-12-11 06:51:00,0.965,0.359,0.188,0,1,0,0,1.726,-2.06,-1.783
2018-12-11 06:51:01,0.715,0.543,0.332,0,1,0,0,1.09,-1.072,-0.774
2018-12-11 06:51:02,0.762,0.59,0.336,0,1,0,0,1.21,-0.819,-0.746
2018-12-11 06:51:03,0.688,0.617,0.367,0,1,0,0,1.022,-0.674,-0.529
2018-12-11 06:51:04,0.648,0.629,0.375,0,1,0,0,0.92,-0.61,-0.473
2018-12-11 06:51:05,0.039,0.77,0.406,0,1,0,0,-0.629,0.148,-0.256
2018-12-11 06:51:06,0.055,0.891,0.5,0,1,0,0,-0.588,0.798,0.402
2018-12-11 06:51:07,0.082,0.863,0.477,0,1,0,0,-0.519,0.648,0.241
2018-12-11 06:51:08,0.02,0.871,0.457,0,1,0,0,-0.677,0.691,0.101
2018-12-11 06:51:09,0.078,0.934,0.438,0,1,0,0,-0.53,1.029,-0.032
2018-12-11 06:51:10,0.066,0.895,0.445,0,1,0,0,-0.56,0.82,0.017
2018-12-11 06:51:11,0.055,0.906,0.441,0,1,0,0,-0.588,0.879,-0.011
2018-12-11 06:51:12,0.055,0.895,0.445,0,1,0,0,-0.588,0.82,0.017
2018-12-11 06:51:13,0.066,0.859,0.5,0,1,0,0,-0.56,0.626,0.402
2018-12-11 06:51:14,0.07,0.855,0.508,0,1,0,0,-0.55,0.605,0.458
2018-12-11 06:51:15,0.063,0.844,0.504,0,1,0,0,-0.568,0.546,0.43
2018-12-11 06:51:16,0.051,0.852,0.516,0,1,0,0,-0.598,0.588,0.514
2018-12-11 06:51:17,0.063,0.855,0.516,0,1,0,0,-0.568,0.605,0.514
2018-12-11 06:51:18,0.055,0.844,0.496,0,1,0,0,-0.588,0.546,0.374
2018-12-11 06:51:19,0.063,0.859,0.516,0,1,0,0,-0.568,0.626,0.514
2018-12-11 06:51:20,0.059,0.852,0.504,0,1,0,0,-0.578,0.588,0.43
2018-12-11 06:51:21,0.086,0.875,0.516,0,1,0,0,-0.509,0.712,0.514
2018-12-11 06:51:22,0.074,0.848,0.516,0,1,0,0,-0.54,0.567,0.514
2018-12-11 06:51:23,0.055,0.855,0.508,0,1,0,0,-0.588,0.605,0.458
2018-12-11 06:51:24,0.07,0.859,0.512,0,1,0,0,-0.55,0.626,0.486
2018-12-11 06:51:25,0.059,0.863,0.508,0,1,0,0,-0.578,0.648,0.458
2018-12-11 06:51:26,0.063,0.855,0.52,0,1,0,0,-0.568,0.605,0.542
2018-12-11 06:51:27,0.059,0.859,0.512,0,1,0,0,-0.578,0.626,0.486
2018-12-11 06:51:28,0.039,0.867,0.52,0,1,0,0,-0.629,0.669,0.542
2018-12-11 06:51:29,0.066,0.844,0.512,0,1,0,0,-0.56,0.546,0.486
2018-12-11 06:51:30,0.059,0.855,0.504,0,1,0,0,-0.578,0.605,0.43
2018-12-11 06:51:31,0.051,0.863,0.512,0,1,0,0,-0.598,0.648,0.486
2018-12-11 06:51:32,0.051,0.867,0.5,0,1,0,0,-0.598,0.669,0.402
2018-12-11 06:51:33,0.133,0.945,0.473,0,1,0,0,-0.39,1.088,0.213
2018-12-11 06:51:34,0.016,0.891,0.406,0,1,0,0,-0.687,0.798,-0.256
2018-12-11 06:51:35,0.043,0.879,0.441,0,1,0,0,-0.619,0.734,-0.011
2018-12-11 06:51:36,0.059,0.91,0.426,0,1,0,0,-0.578,0.9,-0.116
2018-12-11 06:51:37,0.051,0.902,0.426,0,1,0,0,-0.598,0.857,-0.116
2018-12-11 06:51:38,0.047,0.902,0.422,0,1,0,0,-0.608,0.857,-0.144
2018-12-11 06:51:39,0.043,0.934,0.398,0,1,0,0,-0.619,1.029,-0.312
2018-12-11 06:51:40,0.063,0.918,0.426,0,1,0,0,-0.568,0.943,-0.116
2018-12-11 06:51:41,0.066,0.91,0.434,0,1,0,0,-0.56,0.9,-0.06
2018-12-11 06:51:42,0.0,0.945,0.344,0,1,0,0,-0.728,1.088,-0.69
2018-12-11 06:51:43,-0.004,0.906,0.445,0,1,0,0,-0.738,0.879,0.017
2018-12-11 06:51:44,0.008,0.902,0.438,0,1,0,0,-0.708,0.857,-0.032
2018-12-11 06:51:45,0.082,0.918,0.414,0,1,0,0,-0.519,0.943,-0.2
2018-12-11 06:51:46,-0.004,0.875,0.48,0,1,0,0,-0.738,0.712,0.262
2018-12-11 06:51:47,-0.004,0.898,0.477,0,1,0,0,-0.738,0.836,0.241
2018-12-11 06:51:48,-0.012,0.883,0.473,0,1,0,0,-0.759,0.755,0.213
2018-12-11 06:51:49,0.0,0.883,0.477,0,1,0,0,-0.728,0.755,0.241
2018-12-11 06:51:50,0.043,0.918,0.438,0,1,0,0,-0.619,0.943,-0.032
2018-12-11 06:51:51,0.047,0.91,0.43,0,1,0,0,-0.608,0.9,-0.088
2018-12-11 06:51:52,0.0,0.859,0.469,0,1,0,0,-0.728,0.626,0.185
2018-12-11 06:51:53,0.059,0.863,0.477,0,1,0,0,-0.578,0.648,0.241
2018-12-11 06:51:54,0.082,0.867,0.48,0,1,0,0,-0.519,0.669,0.262
2018-12-11 06:51:55,0.078,0.871,0.488,0,1,0,0,-0.53,0.691,0.318
2018-12-11 06:51:56,0.078,0.867,0.484,0,1,0,0,-0.53,0.669,0.29
2018-12-11 06:51:57,0.07,0.813,0.527,0,1,0,0,-0.55,0.379,0.591
2018-12-11 06:51:58,0.051,0.863,0.508,0,1,0,0,-0.598,0.648,0.458
2018-12-11 06:51:59,0.043,0.848,0.52,0,1,0,0,-0.619,0.567,0.542
2018-12-11 06:52:00,0.043,0.848,0.523,0,1,0,0,-0.619,0.567,0.563
2018-12-11 06:52:01,0.063,0.852,0.527,0,1,0,0,-0.568,0.588,0.591
2018-12-11 06:52:02,0.047,0.836,0.527,0,1,0,0,-0.608,0.503,0.591
2018-12-11 06:52:03,0.055,0.848,0.531,0,1,0,0,-0.588,0.567,0.62
2018-12-11 06:52:04,0.07,0.852,0.52,0,1,0,0,-0.55,0.588,0.542
2018-12-11 06:52:05,0.07,0.848,0.508,0,1,0,0,-0.55,0.567,0.458
2018-12-11 06:52:06,0.055,0.855,0.516,0,1,0,0,-0.588,0.605,0.514
2018-12-11 06:52:07,0.066,0.852,0.52,0,1,0,0,-0.56,0.588,0.542
2018-12-11 06:52:08,0.074,0.836,0.512,0,1,0,0,-0.54,0.503,0.486
2018-12-11 06:52:09,0.078,0.848,0.508,0,1,0,0,-0.53,0.567,0.458
2018-12-11 06:52:10,0.07,0.844,0.516,0,1,0,0,-0.55,0.546,0.514
2018-12-11 06:52:11,0.086,0.855,0.52,0,1,0,0,-0.509,0.605,0.542
2018-12-11 06:52:12,0.066,0.844,0.531,0,1,0,0,-0.56,0.546,0.62
2018-12-11 06:52:13,0.07,0.852,0.52,0,1,0,0,-0.55,0.588,0.542
2018-12-11 06:52:14,0.074,0.848,0.516,0,1,0,0,-0.54,0.567,0.514
2018-12-11 06:52:15,0.074,0.836,0.523,0,1,0,0,-0.54,0.503,0.563
2018-12-11 06:52:16,0.07,0.844,0.523,0,1,0,0,-0.55,0.546,0.563
2018-12-11 06:52:17,0.074,0.844,0.535,0,1,0,0,-0.54,0.546,0.648
2018-12-11 06:52:18,0.07,0.828,0.523,0,1,0,0,-0.55,0.46,0.563
2018-12-11 06:52:19,0.07,0.848,0.523,0,1,0,0,-0.55,0.567,0.563
2018-12-11 06:52:20,0.074,0.836,0.531,0,1,0,0,-0.54,0.503,0.62
2018-12-11 06:52:21,0.082,0.855,0.512,0,1,0,0,-0.519,0.605,0.486
2018-12-11 06:52:22,0.094,0.859,0.523,0,1,0,0,-0.489,0.626,0.563
2018-12-11 06:52:23,0.082,0.859,0.508,0,1,0,0,-0.519,0.626,0.458
2018-12-11 06:52:24,0.063,0.844,0.512,0,1,0,0,-0.568,0.546,0.486
2018-12-11 06:52:25,0.063,0.844,0.535,0,1,0,0,-0.568,0.546,0.648
2018-12-11 06:52:26,0.074,0.844,0.512,0,1,0,0,-0.54,0.546,0.486
2018-12-11 06:52:27,0.031,0.852,0.512,0,1,0,0,-0.649,0.588,0.486
2018-12-11 06:52:28,0.055,0.848,0.512,0,1,0,0,-0.588,0.567,0.486
2018-12-11 06:52:29,0.055,0.848,0.508,0,1,0,0,-0.588,0.567,0.458
2018-12-11 06:52:30,0.051,0.844,0.516,0,1,0,0,-0.598,0.546,0.514
2018-12-11 06:52:31,0.063,0.855,0.508,0,1,0,0,-0.568,0.605,0.458
2018-12-11 06:52:32,0.051,0.848,0.52,0,1,0,0,-0.598,0.567,0.542
2018-12-11 06:52:33,0.063,0.848,0.516,0,1,0,0,-0.568,0.567,0.514
2018-12-11 06:52:34,0.051,0.848,0.52,0,1,0,0,-0.598,0.567,0.542
2018-12-11 06:52:35,0.043,0.855,0.516,0,1,0,0,-0.619,0.605,0.514
2018-12-11 06:52:36,0.063,0.852,0.523,0,1,0,0,-0.568,0.588,0.563
2018-12-11 06:52:37,0.086,0.836,0.488,0,1,0,0,-0.509,0.503,0.318
2018-12-11 06:52:38,0.0,0.898,0.461,0,1,0,0,-0.728,0.836,0.129
2018-12-11 06:52:39,0.016,0.898,0.465,0,1,0,0,-0.687,0.836,0.157
2018-12-11 06:52:40,0.035,0.887,0.453,0,1,0,0,-0.639,0.777,0.073
2018-12-11 06:52:41,0.043,0.914,0.441,0,1,0,0,-0.619,0.922,-0.011
2018-12-11 06:52:42,0.039,0.906,0.441,0,1,0,0,-0.629,0.879,-0.011
2018-12-11 06:52:43,0.039,0.906,0.43,0,1,0,0,-0.629,0.879,-0.088
2018-12-11 06:52:44,0.035,0.895,0.434,0,1,0,0,-0.639,0.82,-0.06
2018-12-11 06:52:45,0.008,0.906,0.438,0,1,0,0,-0.708,0.879,-0.032
2018-12-11 06:52:46,-0.027,0.891,0.484,0,1,0,0,-0.797,0.798,0.29
2018-12-11 06:52:47,0.043,0.875,0.43,0,1,0,0,-0.619,0.712,-0.088
2018-12-11 06:52:48,0.082,0.852,0.469,0,1,0,0,-0.519,0.588,0.185
2018-12-11 06:52:49,0.043,0.789,0.488,0,1,0,0,-0.619,0.25,0.318
2018-12-11 06:52:50,-0.004,0.84,0.535,0,1,0,0,-0.738,0.524,0.648
2018-12-11 06:52:51,0.008,0.746,0.57,0,1,0,0,-0.708,0.019,0.893
2018-12-11 06:52:52,-0.004,0.844,0.539,0,1,0,0,-0.738,0.546,0.676
2018-12-11 06:52:53,-0.02,0.852,0.523,0,1,0,0,-0.779,0.588,0.563
2018-12-11 06:52:54,-0.02,0.859,0.508,0,1,0,0,-0.779,0.626,0.458
2018-12-11 06:52:55,0.086,0.859,0.539,0,1,0,0,-0.509,0.626,0.676
2018-12-11 06:52:56,-0.043,0.844,0.531,0,1,0,0,-0.837,0.546,0.62
2018-12-11 06:52:57,-0.047,0.848,0.504,0,1,0,0,-0.848,0.567,0.43
2018-12-11 06:52:58,0.016,0.766,0.492,0,1,0,0,-0.687,0.126,0.346
2018-12-11 06:52:59,0.02,0.793,0.527,0,1,0,0,-0.677,0.272,0.591
2018-12-11 06:53:00,-0.035,0.863,0.496,0,1,0,0,-0.817,0.648,0.374
2018-12-11 06:53:01,0.102,0.813,0.457,0,1,0,0,-0.469,0.379,0.101
2018-12-11 06:53:02,0.09,0.867,0.48,0,1,0,0,-0.499,0.669,0.262
2018-12-11 06:53:03,0.016,0.883,0.457,0,1,0,0,-0.687,0.755,0.101
2018-12-11 06:53:04,0.039,0.805,0.496,0,1,0,0,-0.629,0.336,0.374
2018-12-11 06:53:05,-0.008,0.879,0.445,0,1,0,0,-0.748,0.734,0.017
2018-12-11 06:53:06,-0.043,0.926,0.457,0,1,0,0,-0.837,0.986,0.101
2018-12-11 06:53:07,-0.023,0.902,0.469,0,1,0,0,-0.786,0.857,0.185
2018-12-11 06:53:08,0.016,0.746,0.492,0,1,0,0,-0.687,0.019,0.346
2018-12-11 06:53:09,-0.027,0.906,0.473,0,1,0,0,-0.797,0.879,0.213
2018-12-11 06:53:10,0.004,1.027,0.543,0,1,0,0,-0.718,1.529,0.704
2018-12-11 06:53:11,-0.02,0.867,0.508,0,1,0,0,-0.779,0.669,0.458
2018-12-11 06:53:12,-0.008,0.855,0.492,0,1,0,0,-0.748,0.605,0.346
2018-12-11 06:53:13,-0.105,1.074,0.617,0,1,0,0,-0.995,1.781,1.222
2018-12-11 06:53:14,-0.043,0.813,0.504,0,1,0,0,-0.837,0.379,0.43
2018-12-11 06:53:15,-0.012,0.859,0.496,0,1,0,0,-0.759,0.626,0.374
2018-12-11 06:53:16,0.004,0.746,0.516,0,1,0,0,-0.718,0.019,0.514
2018-12-11 06:53:17,0.008,0.906,0.465,0,1,0,0,-0.708,0.879,0.157
2018-12-11 06:53:18,0.051,0.918,0.582,0,1,0,0,-0.598,0.943,0.977
2018-12-11 06:53:19,0.0,0.863,0.5,0,1,0,0,-0.728,0.648,0.402
2018-12-11 06:53:20,-0.008,0.859,0.492,0,1,0,0,-0.748,0.626,0.346
2018-12-11 06:53:21,-0.02,0.941,0.59,0,1,0,0,-0.779,1.067,1.033
2018-12-11 06:53:22,0.008,0.867,0.504,0,1,0,0,-0.708,0.669,0.43
2018-12-11 06:53:23,-0.027,0.855,0.563,0,1,0,0,-0.797,0.605,0.844
2018-12-11 06:53:24,0.008,0.855,0.504,0,1,0,0,-0.708,0.605,0.43
2018-12-11 06:53:25,0.0,0.844,0.516,0,1,0,0,-0.728,0.546,0.514
2018-12-11 06:53:26,-0.004,0.852,0.512,0,1,0,0,-0.738,0.588,0.486
2018-12-11 06:53:27,0.0,0.855,0.516,0,1,0,0,-0.728,0.605,0.514
2018-12-11 06:53:28,-0.023,0.855,0.512,0,1,0,0,-0.786,0.605,0.486
2018-12-11 06:53:29,-0.07,0.828,0.512,0,1,0,0,-0.906,0.46,0.486
2018-12-11 06:53:30,0.027,0.793,0.535,0,1,0,0,-0.659,0.272,0.648
2018-12-11 06:53:31,0.063,0.871,0.598,0,1,0,0,-0.568,0.691,1.089
2018-12-11 06:53:32,-0.039,0.871,0.543,0,1,0,0,-0.827,0.691,0.704
2018-12-11 06:53:33,-0.055,0.855,0.5,0,1,0,0,-0.868,0.605,0.402
2018-12-11 06:53:34,-0.082,0.977,0.477,0,1,0,0,-0.937,1.26,0.241
2018-12-11 06:53:35,-0.055,0.816,0.539,0,1,0,0,-0.868,0.395,0.676
2018-12-11 06:53:36,-0.039,0.797,0.543,0,1,0,0,-0.827,0.293,0.704
2018-12-11 06:53:37,-0.062,0.738,0.555,0,1,0,0,-0.886,-0.024,0.788
2018-12-11 06:53:38,-0.051,0.879,0.523,0,1,0,0,-0.858,0.734,0.563
2018-12-11 06:53:39,-0.062,0.902,0.586,0,1,0,0,-0.886,0.857,1.005
2018-12-11 06:53:40,-0.066,0.746,0.555,0,1,0,0,-0.896,0.019,0.788
2018-12-11 06:53:41,-0.074,0.949,0.414,0,1,1,0,-0.916,1.11,-0.2
2018-12-11 06:53:42,0.012,0.75,0.5,0,1,1,0,-0.697,0.041,0.402
2018-12-11 06:53:43,-0.008,0.922,0.457,0,1,1,0,-0.748,0.965,0.101
2018-12-11 06:53:44,0.063,0.695,0.496,0,1,1,0,-0.568,-0.255,0.374
2018-12-11 06:53:45,0.078,0.887,0.469,0,1,1,0,-0.53,0.777,0.185
2018-12-11 06:53:46,0.047,0.922,0.547,0,1,1,0,-0.608,0.965,0.732
2018-12-11 06:53:47,0.09,0.988,0.383,0,1,1,0,-0.499,1.319,-0.417
2018-12-11 06:53:48,-0.258,0.773,0.57,0,1,1,0,-1.384,0.164,0.893
2018-12-11 06:53:49,0.023,0.84,0.441,0,1,1,0,-0.669,0.524,-0.011
2018-12-11 06:53:50,0.133,0.684,0.469,0,1,1,0,-0.39,-0.314,0.185
2018-12-11 06:53:51,0.02,1.02,0.637,0,1,0,0,-0.677,1.491,1.362
2018-12-11 06:53:52,0.07,0.742,0.563,0,1,0,0,-0.55,-0.002,0.844
2018-12-11 06:53:53,-0.004,0.883,0.5,0,1,0,0,-0.738,0.755,0.402
2018-12-11 06:53:54,-0.066,0.977,0.598,0,1,0,0,-0.896,1.26,1.089
2018-12-11 06:53:55,0.016,0.863,0.406,0,1,0,0,-0.687,0.648,-0.256
2018-12-11 06:53:56,0.098,0.797,0.496,0,1,0,0,-0.479,0.293,0.374
2018-12-11 06:53:57,0.059,0.879,0.484,0,1,0,0,-0.578,0.734,0.29
2018-12-11 06:53:58,0.02,0.855,0.48,0,1,0,0,-0.677,0.605,0.262
2018-12-11 06:53:59,0.016,0.957,0.484,0,1,0,0,-0.687,1.153,0.29
2018-12-11 06:54:00,0.004,0.738,0.508,0,1,0,0,-0.718,-0.024,0.458
2018-12-11 06:54:01,0.23,1.02,0.543,0,1,0,0,-0.143,1.491,0.704
2018-12-11 06:54:02,0.047,0.773,0.52,0,1,0,0,-0.608,0.164,0.542
2018-12-11 06:54:03,0.133,0.852,0.383,0,1,0,0,-0.39,0.588,-0.417
2018-12-11 06:54:04,0.23,0.938,0.457,0,1,0,0,-0.143,1.051,0.101
2018-12-11 06:54:05,0.035,0.922,0.297,0,1,0,0,-0.639,0.965,-1.02
2018-12-11 06:54:06,0.035,0.945,0.477,0,1,0,0,-0.639,1.088,0.241
2018-12-11 06:54:07,-0.031,0.832,0.535,0,1,0,0,-0.807,0.481,0.648
2018-12-11 06:54:08,-0.027,0.871,0.504,0,1,0,0,-0.797,0.691,0.43
2018-12-11 06:54:09,0.004,0.824,0.387,0,1,0,0,-0.718,0.438,-0.389
2018-12-11 06:54:10,-0.047,0.855,0.516,0,1,0,0,-0.848,0.605,0.514
2018-12-11 06:54:11,0.008,0.887,0.508,0,1,0,0,-0.708,0.777,0.458
2018-12-11 06:54:12,-0.051,0.777,0.555,0,1,0,0,-0.858,0.186,0.788
2018-12-11 06:54:13,0.055,0.672,0.504,0,1,0,0,-0.588,-0.379,0.43
2018-12-11 06:54:14,0.164,0.824,0.527,0,1,0,0,-0.311,0.438,0.591
2018-12-11 06:54:15,0.156,0.648,0.578,0,1,0,0,-0.331,-0.507,0.949
2018-12-11 06:54:16,0.09,0.805,0.539,0,1,0,0,-0.499,0.336,0.676
2018-12-11 06:54:17,0.133,0.66,0.438,0,1,0,0,-0.39,-0.443,-0.032
2018-12-11 06:54:18,0.012,0.789,0.555,0,1,0,0,-0.697,0.25,0.788
2018-12-11 06:54:19,0.004,0.938,0.535,0,1,0,0,-0.718,1.051,0.648
2018-12-11 06:54:20,0.063,0.711,0.547,0,1,0,0,-0.568,-0.169,0.732
2018-12-11 06:54:21,0.051,0.848,0.523,0,1,0,0,-0.598,0.567,0.563
2018-12-11 06:54:22,0.094,0.809,0.328,0,1,0,0,-0.489,0.357,-0.802
2018-12-11 06:54:23,0.043,0.832,0.477,0,1,0,0,-0.619,0.481,0.241
2018-12-11 06:54:24,0.051,0.93,0.449,0,1,0,0,-0.598,1.008,0.045
2018-12-11 06:54:25,0.074,0.844,0.473,0,1,0,0,-0.54,0.546,0.213
2018-12-11 06:54:26,0.148,0.754,0.313,0,1,0,0,-0.352,0.062,-0.907
2018-12-11 06:54:27,0.008,0.813,0.531,0,1,0,0,-0.708,0.379,0.62
2018-12-11 06:54:28,0.023,0.941,0.438,0,1,0,0,-0.669,1.067,-0.032
2018-12-11 06:54:29,0.0,0.91,0.492,0,1,0,0,-0.728,0.9,0.346
2018-12-11 06:54:30,-0.008,0.891,0.496,0,1,0,0,-0.748,0.798,0.374
2018-12-11 06:54:31,-0.031,0.91,0.461,0,1,0,0,-0.807,0.9,0.129
2018-12-11 06:54:32,0.145,0.738,0.391,0,1,0,0,-0.359,-0.024,-0.361
2018-12-11 06:54:33,0.094,0.879,0.473,0,1,0,0,-0.489,0.734,0.213
2018-12-11 06:54:34,0.086,0.75,0.512,0,1,0,0,-0.509,0.041,0.486
2018-12-11 06:54:35,0.059,0.887,0.469,0,1,0,0,-0.578,0.777,0.185
2018-12-11 06:54:36,0.035,0.867,0.477,0,1,0,0,-0.639,0.669,0.241
2018-12-11 06:54:37,0.043,0.883,0.473,0,1,0,0,-0.619,0.755,0.213
2018-12-11 06:54:38,0.043,0.859,0.461,0,1,0,0,-0.619,0.626,0.129
2018-12-11 06:54:39,0.086,0.879,0.465,0,1,0,0,-0.509,0.734,0.157
2018-12-11 06:54:40,-0.016,0.902,0.496,0,1,0,0,-0.769,0.857,0.374
2018-12-11 06:54:41,0.113,0.926,0.52,0,1,1,0,-0.441,0.986,0.542
2018-12-11 06:54:42,0.07,0.781,0.352,0,1,1,0,-0.55,0.207,-0.634
2018-12-11 06:54:43,0.074,0.84,0.469,0,1,1,0,-0.54,0.524,0.185
2018-12-11 06:54:44,0.105,0.797,0.535,0,1,1,0,-0.461,0.293,0.648
2018-12-11 06:54:45,0.109,0.977,0.41,0,1,1,0,-0.451,1.26,-0.228
2018-12-11 06:54:46,0.078,0.75,0.465,0,1,1,0,-0.53,0.041,0.157
2018-12-11 06:54:47,0.078,0.84,0.508,0,1,1,0,-0.53,0.524,0.458
2018-12-11 06:54:48,0.168,0.859,0.598,0,1,1,0,-0.301,0.626,1.089
2018-12-11 06:54:49,0.156,0.824,0.527,0,1,1,0,-0.331,0.438,0.591
2018-12-11 06:54:50,0.18,0.793,0.492,0,1,1,0,-0.27,0.272,0.346
2018-12-11 06:54:51,0.285,0.84,0.453,0,1,0,0,-0.003,0.524,0.073
2018-12-11 06:54:52,0.109,0.777,0.621,0,1,0,0,-0.451,0.186,1.25
2018-12-11 06:54:53,0.07,0.945,0.453,0,1,0,0,-0.55,1.088,0.073
2018-12-11 06:54:54,0.109,0.727,0.578,0,1,0,0,-0.451,-0.083,0.949
2018-12-11 06:54:55,0.039,0.84,0.586,0,1,0,0,-0.629,0.524,1.005
2018-12-11 06:54:56,-0.008,0.957,0.652,0,1,0,0,-0.748,1.153,1.467
2018-12-11 06:54:57,0.035,1.188,0.754,0,1,0,0,-0.639,2.394,2.181
2018-12-11 06:54:58,0.027,0.914,0.453,0,1,0,0,-0.659,0.922,0.073
2018-12-11 06:54:59,-0.027,1.086,0.566,0,1,0,0,-0.797,1.846,0.865
2018-12-11 06:55:00,-0.008,0.918,0.477,0,1,0,0,-0.748,0.943,0.241
2018-12-11 06:55:01,0.012,0.922,0.457,0,1,0,0,-0.697,0.965,0.101
2018-12-11 06:55:02,0.102,0.82,0.5,0,1,0,0,-0.469,0.417,0.402
2018-12-11 06:55:03,0.066,0.93,0.441,0,1,0,0,-0.56,1.008,-0.011
2018-12-11 06:55:04,-0.016,1.043,0.605,0,1,0,0,-0.769,1.615,1.138
2018-12-11 06:55:05,0.043,0.93,0.43,0,1,0,0,-0.619,1.008,-0.088
2018-12-11 06:55:06,0.043,0.781,0.332,0,1,0,0,-0.619,0.207,-0.774
2018-12-11 06:55:07,0.008,0.953,0.457,0,1,0,0,-0.708,1.131,0.101
2018-12-11 06:55:08,-0.012,0.898,0.473,0,1,0,0,-0.759,0.836,0.213
2018-12-11 06:55:09,0.023,0.785,0.555,0,1,0,0,-0.669,0.229,0.788
2018-12-11 06:55:10,0.051,0.887,0.469,0,1,0,0,-0.598,0.777,0.185
2018-12-11 06:55:11,0.047,0.801,0.531,0,1,0,0,-0.608,0.314,0.62
2018-12-11 06:55:12,0.055,0.855,0.504,0,1,0,0,-0.588,0.605,0.43
2018-12-11 06:55:13,0.051,0.719,0.516,0,1,0,0,-0.598,-0.126,0.514
2018-12-11 06:55:14,0.0,0.871,0.504,0,1,0,0,-0.728,0.691,0.43
2018-12-11 06:55:15,0.117,0.883,0.379,0,1,0,0,-0.43,0.755,-0.445
2018-12-11 06:55:16,0.07,0.832,0.535,0,1,0,0,-0.55,0.481,0.648
2018-12-11 06:55:17,0.105,0.715,0.438,0,1,0,0,-0.461,-0.148,-0.032
2018-12-11 06:55:18,0.023,0.813,0.406,0,1,0,0,-0.669,0.379,-0.256
2018-12-11 06:55:19,-0.004,0.871,0.465,0,1,0,0,-0.738,0.691,0.157
2018-12-11 06:55:20,0.059,0.855,0.527,0,1,0,0,-0.578,0.605,0.591
2018-12-11 06:55:21,-0.02,0.91,0.445,0,1,0,0,-0.779,0.9,0.017
2018-12-11 06:55:22,-0.055,1.051,0.629,0,1,0,0,-0.868,1.658,1.306
2018-12-11 06:55:23,0.012,0.883,0.469,0,1,0,0,-0.697,0.755,0.185
2018-12-11 06:55:24,-0.016,0.742,0.496,0,1,0,0,-0.769,-0.002,0.374
2018-12-11 06:55:25,-0.039,0.797,0.5,0,1,0,0,-0.827,0.293,0.402
2018-12-11 06:55:26,0.016,0.848,0.527,0,1,0,0,-0.687,0.567,0.591
2018-12-11 06:55:27,0.012,0.875,0.473,0,1,0,0,-0.697,0.712,0.213
2018-12-11 06:55:28,-0.012,0.891,0.465,0,1,0,0,-0.759,0.798,0.157
2018-12-11 06:55:29,-0.008,0.875,0.457,0,1,0,0,-0.748,0.712,0.101
2018-12-11 06:55:30,0.008,0.871,0.5,0,1,0,0,-0.708,0.691,0.402
2018-12-11 06:55:31,0.023,0.883,0.473,0,1,0,0,-0.669,0.755,0.213
2018-12-11 06:55:32,-0.105,1.035,0.41,0,1,0,0,-0.995,1.572,-0.228
2018-12-11 06:55:33,-0.039,0.871,0.488,0,1,0,0,-0.827,0.691,0.318
2018-12-11 06:55:34,0.004,0.762,0.52,0,1,0,0,-0.718,0.105,0.542
2018-12-11 06:55:35,0.098,0.699,0.43,0,1,0,0,-0.479,-0.233,-0.088
2018-12-11 06:55:36,0.027,0.852,0.531,0,1,0,0,-0.659,0.588,0.62
2018-12-11 06:55:37,-0.012,0.777,0.555,0,1,0,0,-0.759,0.186,0.788
2018-12-11 06:55:38,0.098,0.762,0.426,0,1,0,0,-0.479,0.105,-0.116
2018-12-11 06:55:39,0.059,0.832,0.531,0,1,0,0,-0.578,0.481,0.62
2018-12-11 06:55:40,0.066,0.887,0.363,0,1,0,0,-0.56,0.777,-0.557
2018-12-11 06:55:41,0.043,0.863,0.492,0,1,0,0,-0.619,0.648,0.346
2018-12-11 06:55:42,0.031,0.809,0.465,0,1,0,0,-0.649,0.357,0.157
2018-12-11 06:55:43,-0.031,0.902,0.477,0,1,0,0,-0.807,0.857,0.241
2018-12-11 06:55:44,-0.027,0.902,0.477,0,1,0,0,-0.797,0.857,0.241
