time_stamp,x,y,z,sitting,standing,walking,grazing
2018-12-11 06:07:52,0.516,0.867,0.422,0,1,1,1
2018-12-11 06:07:53,0.758,0.602,0.336,0,1,1,1
2018-12-11 06:07:54,0.258,0.723,0.344,0,1,1,1
2018-12-11 06:07:55,0.461,0.785,0.426,0,1,1,1
2018-12-11 06:07:56,0.602,0.742,0.488,0,1,1,1
2018-12-11 06:07:57,0.539,0.754,0.336,0,1,1,1
2018-12-11 06:07:58,0.699,0.824,0.293,0,1,1,1
2018-12-11 06:07:59,0.629,0.898,0.516,0,1,1,1
2018-12-11 06:08:00,0.0,0.938,0.336,0,1,1,1
2018-12-11 06:08:01,-0.02,0.898,0.473,0,1,1,0
2018-12-11 06:08:02,-0.027,0.922,0.379,0,1,1,0
2018-12-11 06:08:03,-0.094,0.813,0.145,0,1,1,0
2018-12-11 06:08:04,0.395,0.641,0.41,0,1,1,0
2018-12-11 06:08:05,0.617,0.617,0.266,0,1,1,0
2018-12-11 06:08:06,0.648,0.98,0.438,0,1,1,0
2018-12-11 06:08:07,0.434,0.715,0.492,0,1,1,0
2018-12-11 06:08:08,0.276,0.82,0.348,0,1,1,0
2018-12-11 06:08:09,0.117,0.766,0.531,0,1,1,0
2018-12-11 06:08:10,0.406,0.551,0.504,0,1,1,0
2018-12-11 06:08:11,0.063,0.5,0.48,0,1,1,1
2018-12-11 06:08:12,0.195,0.742,0.5,0,1,1,1
2018-12-11 06:08:13,0.703,0.582,0.5,0,1,1,1
2018-12-11 06:08:14,-0.039,0.508,0.395,0,1,1,1
2018-12-11 06:08:15,-0.043,0.906,0.457,0,1,1,1
2018-12-11 06:08:16,-0.07,0.902,0.438,0,1,1,1
2018-12-11 06:08:17,-0.133,0.898,0.502,0,1,1,1
2018-12-11 06:08:18,-0.254,0.777,0.566,0,1,1,1
2018-12-11 06:08:19,-0.125,0.914,0.531,0,1,1,1
2018-12-11 06:08:20,-0.176,0.898,0.469,0,1,1,1
2018-12-11 06:08:21,-0.062,1.008,0.328,0,1,0,0
2018-12-11 06:08:22,-0.168,0.906,0.402,0,1,0,0
2018-12-11 06:08:23,-0.062,0.875,0.367,0,1,0,0
2018-12-11 06:08:24,-0.148,0.887,0.414,0,1,0,0
2018-12-11 06:08:25,-0.121,0.914,0.422,0,1,0,0
2018-12-11 06:08:26,0.414,0.773,0.406,0,1,0,0
2018-12-11 06:08:27,-0.055,0.695,0.434,0,1,0,0
2018-12-11 06:08:28,-0.105,0.883,0.434,0,1,0,0
2018-12-11 06:08:29,-0.137,0.891,0.473,0,1,0,0
2018-12-11 06:08:30,-0.156,0.859,0.465,0,1,0,0
2018-12-11 06:08:31,0.066,0.707,0.398,0,0,1,0
2018-12-11 06:08:32,-0.105,0.82,0.402,0,0,1,0
2018-12-11 06:08:33,0.098,1.008,0.535,0,0,1,0
2018-12-11 06:08:34,0.152,0.949,0.492,0,0,1,0
2018-12-11 06:08:35,0.215,0.914,0.578,0,0,1,0
2018-12-11 06:08:36,0.402,0.98,0.574,0,0,1,0
2018-12-11 06:08:37,0.07,0.832,0.445,0,0,1,0
2018-12-11 06:08:38,-0.187,0.77,0.555,0,0,1,0
2018-12-11 06:08:39,-0.012,0.77,0.5,0,0,1,0
2018-12-11 06:08:40,0.008,0.684,0.504,0,0,1,0
2018-12-11 06:08:41,0.055,0.867,0.441,0,1,1,0
2018-12-11 06:08:42,0.207,0.652,0.605,0,1,1,0
2018-12-11 06:08:43,-0.039,0.871,0.508,0,1,1,0
2018-12-11 06:08:44,0.004,0.824,0.352,0,1,1,0
2018-12-11 06:08:45,-0.305,0.816,0.52,0,1,1,0
2018-12-11 06:08:46,-0.078,0.918,0.504,0,1,1,0
2018-12-11 06:08:47,-0.461,1.016,0.465,0,1,1,0
2018-12-11 06:08:48,0.23,1.141,0.605,0,1,1,0
2018-12-11 06:08:49,0.266,0.832,0.441,0,1,1,0
2018-12-11 06:08:50,0.113,0.801,0.438,0,1,1,0
2018-12-11 06:08:51,-0.016,0.699,0.367,0,0,1,0
2018-12-11 06:08:52,-0.109,0.664,0.305,0,0,1,0
2018-12-11 06:08:53,-0.281,0.699,0.359,0,0,1,0
2018-12-11 06:08:54,-0.27,0.918,0.477,0,0,1,0
2018-12-11 06:08:55,-0.383,0.965,0.555,0,0,1,0
2018-12-11 06:08:56,-0.613,0.641,0.441,0,0,1,0
2018-12-11 06:08:57,-0.281,1.18,0.434,0,0,1,0
2018-12-11 06:08:58,-0.199,0.777,0.508,0,0,1,0
2018-12-11 06:08:59,0.25,0.773,0.508,0,0,1,0
2018-12-11 06:09:00,0.316,1.059,0.539,0,0,1,0
2018-12-11 06:09:01,0.246,0.98,0.453,0,0,1,0
2018-12-11 06:09:02,0.418,1.262,0.625,0,0,1,0
2018-12-11 06:09:03,0.074,0.754,0.434,0,0,1,0
2018-12-11 06:09:04,-0.074,0.742,0.445,0,0,1,0
2018-12-11 06:09:05,-0.238,0.977,0.488,0,0,1,0
2018-12-11 06:09:06,0.223,1.117,0.586,0,0,1,0
2018-12-11 06:09:07,0.266,0.973,0.676,0,0,1,0
2018-12-11 06:09:08,0.164,0.938,0.551,0,0,1,0
2018-12-11 06:09:09,0.074,0.867,0.438,0,0,1,0
2018-12-11 06:09:10,-0.117,0.563,0.289,0,0,1,0
2018-12-11 06:09:11,-0.289,0.926,0.488,0,0,1,0
2018-12-11 06:09:12,0.031,0.965,0.652,0,0,1,0
2018-12-11 06:09:13,0.09,0.914,0.586,0,0,1,0
2018-12-11 06:09:14,0.242,1.035,0.672,0,0,1,0
2018-12-11 06:09:15,0.16,1.023,0.555,0,0,1,0
2018-12-11 06:09:16,-0.051,0.664,0.379,0,0,1,0
2018-12-11 06:09:17,-0.105,0.621,0.338,0,0,1,0
2018-12-11 06:09:18,-0.031,0.605,0.297,0,0,1,0
2018-12-11 06:09:19,-0.078,1.004,0.426,0,0,1,0
2018-12-11 06:09:20,0.133,0.984,0.555,0,0,1,0
2018-12-11 06:09:21,0.219,0.926,0.543,0,0,1,0
2018-12-11 06:09:22,0.293,0.828,0.461,0,0,1,0
2018-12-11 06:09:23,0.133,0.527,0.41,0,0,1,0
2018-12-11 06:09:24,0.512,0.785,0.539,0,0,1,0
2018-12-11 06:09:25,0.656,0.242,0.344,0,0,1,0
2018-12-11 06:09:26,0.379,0.727,0.465,0,0,1,0
2018-12-11 06:09:27,0.645,0.605,0.434,0,0,1,0
2018-12-11 06:09:28,0.676,0.684,0.438,0,0,1,0
2018-12-11 06:09:29,0.574,0.543,0.586,0,0,1,0
2018-12-11 06:09:30,0.66,0.504,0.332,0,0,1,0
2018-12-11 06:09:31,0.488,0.914,0.488,0,1,1,1
2018-12-11 06:09:32,0.688,0.695,0.523,0,1,1,1
2018-12-11 06:09:33,0.754,0.516,0.383,0,1,1,1
2018-12-11 06:09:34,0.523,0.676,0.371,0,1,1,1
2018-12-11 06:09:35,0.848,0.492,0.27,0,1,1,1
2018-12-11 06:09:36,0.875,0.516,0.277,0,1,1,1
2018-12-11 06:09:37,0.602,0.879,0.613,0,1,1,1
2018-12-11 06:09:38,0.32,0.73,0.457,0,1,1,1
2018-12-11 06:09:39,0.285,0.852,0.563,0,1,1,1
2018-12-11 06:09:40,0.371,0.801,0.336,0,1,1,1
2018-12-11 06:09:41,0.492,0.813,0.594,0,1,0,1
2018-12-11 06:09:42,1.016,0.395,0.262,0,1,0,1
2018-12-11 06:09:43,1.023,0.473,0.563,0,1,0,1
2018-12-11 06:09:44,0.484,0.613,0.504,0,1,0,1
2018-12-11 06:09:45,0.516,0.762,0.398,0,1,0,1
2018-12-11 06:09:46,0.16,0.84,0.609,0,1,0,1
2018-12-11 06:09:47,0.039,0.781,0.508,0,1,0,1
2018-12-11 06:09:48,0.184,0.895,0.414,0,1,0,1
2018-12-11 06:09:49,0.074,0.984,0.262,0,1,0,1
2018-12-11 06:09:50,-0.074,0.922,0.508,0,1,0,1
2018-12-11 06:09:51,-0.004,0.773,0.441,0,1,1,0
2018-12-11 06:09:52,0.039,0.902,0.402,0,1,1,0
2018-12-11 06:09:53,-0.008,0.867,0.473,0,1,1,0
2018-12-11 06:09:54,-0.066,1.313,0.652,0,1,1,0
2018-12-11 06:09:55,0.266,0.887,0.469,0,1,1,0
2018-12-11 06:09:56,0.035,0.746,0.336,0,1,1,0
2018-12-11 06:09:57,0.23,0.832,0.578,0,1,1,0
2018-12-11 06:09:58,0.145,0.855,0.453,0,1,1,0
2018-12-11 06:09:59,0.0,1.055,0.5,0,1,1,0
2018-12-11 06:10:00,0.563,0.691,0.262,0,1,1,0
2018-12-11 06:10:01,0.707,0.703,0.402,0,0,1,1
2018-12-11 06:10:02,0.473,0.707,0.531,0,0,1,1
2018-12-11 06:10:03,0.672,0.695,0.355,0,0,1,1
2018-12-11 06:10:04,0.586,0.672,0.461,0,0,1,1
2018-12-11 06:10:05,0.648,0.559,0.531,0,0,1,1
2018-12-11 06:10:06,0.594,0.668,0.422,0,0,1,1
2018-12-11 06:10:07,0.68,0.738,0.355,0,0,1,1
2018-12-11 06:10:08,0.422,0.816,0.613,0,0,1,1
2018-12-11 06:10:09,0.164,0.785,0.445,0,0,1,1
2018-12-11 06:10:10,0.223,0.813,0.523,0,0,1,1
2018-12-11 06:10:11,0.711,0.598,0.078,0,1,0,1
2018-12-11 06:10:12,0.781,0.66,0.07,0,1,0,1
2018-12-11 06:10:13,0.684,0.473,0.301,0,1,0,1
2018-12-11 06:10:14,0.651,0.5,0.328,0,1,0,1
2018-12-11 06:10:15,0.617,0.434,0.504,0,1,0,1
2018-12-11 06:10:16,0.629,0.492,0.48,0,1,0,1
2018-12-11 06:10:17,0.699,0.547,0.363,0,1,0,1
2018-12-11 06:10:18,0.777,0.492,0.234,0,1,0,1
2018-12-11 06:10:19,0.438,0.5,0.418,0,1,0,1
2018-12-11 06:10:20,0.805,-0.047,0.227,0,1,0,1
2018-12-11 06:10:21,0.707,0.363,0.566,0,1,0,1
2018-12-11 06:10:22,1.477,0.109,0.195,0,1,0,1
2018-12-11 06:10:23,0.477,0.586,0.227,0,1,0,1
2018-12-11 06:10:24,1.129,0.34,0.441,0,1,0,1
2018-12-11 06:10:25,0.629,0.605,0.602,0,1,0,1
2018-12-11 06:10:26,0.797,0.727,0.484,0,1,0,1
2018-12-11 06:10:27,0.965,0.496,0.273,0,1,0,1
2018-12-11 06:10:28,0.43,0.809,0.434,0,1,0,1
2018-12-11 06:10:29,0.34,0.855,0.781,0,1,0,1
2018-12-11 06:10:30,0.262,0.902,0.523,0,1,0,1
2018-12-11 06:10:31,0.48,0.762,0.387,0,0,1,1
2018-12-11 06:10:32,0.641,0.563,0.277,0,0,1,1
2018-12-11 06:10:33,0.664,0.586,0.359,0,0,1,1
2018-12-11 06:10:34,0.68,0.582,0.211,0,0,1,1
2018-12-11 06:10:35,0.742,0.691,0.824,0,0,1,1
2018-12-11 06:10:36,0.828,0.609,0.211,0,0,1,1
2018-12-11 06:10:37,0.508,0.656,0.43,0,0,1,1
2018-12-11 06:10:38,0.617,0.418,0.594,0,0,1,1
2018-12-11 06:10:39,0.27,0.723,0.676,0,0,1,1
2018-12-11 06:10:40,0.59,0.777,0.105,0,0,1,1
2018-12-11 06:10:41,0.488,0.785,0.223,0,1,1,1
2018-12-11 06:10:42,0.902,0.539,-0.242,0,1,1,1
2018-12-11 06:10:43,0.816,0.641,-0.066,0,1,1,1
2018-12-11 06:10:44,0.727,0.602,-0.008,0,1,1,1
2018-12-11 06:10:45,0.492,0.777,0.359,0,1,1,1
2018-12-11 06:10:46,0.57,0.555,0.484,0,1,1,1
2018-12-11 06:10:47,0.676,0.707,0.395,0,1,1,1
2018-12-11 06:10:48,0.703,0.648,0.281,0,1,1,1
2018-12-11 06:10:49,0.586,0.316,0.371,0,1,1,1
2018-12-11 06:10:50,0.906,0.68,0.359,0,1,1,1
2018-12-11 06:10:51,0.652,0.602,0.586,0,1,0,1
2018-12-11 06:10:52,0.566,1.023,0.41,0,1,0,1
2018-12-11 06:10:53,0.078,0.926,0.457,0,1,0,1
2018-12-11 06:10:54,0.223,0.797,0.461,0,1,0,1
2018-12-11 06:10:55,0.371,0.668,0.469,0,1,0,1
2018-12-11 06:10:56,0.609,0.754,0.324,0,1,0,1
2018-12-11 06:10:57,0.367,0.625,0.301,0,1,0,1
2018-12-11 06:10:58,0.449,0.609,0.469,0,1,0,1
2018-12-11 06:10:59,0.891,0.504,0.406,0,1,0,1
2018-12-11 06:11:00,0.754,0.531,0.379,0,1,0,1
2018-12-11 06:11:01,0.594,0.938,0.293,0,1,0,1
2018-12-11 06:11:02,0.352,0.895,0.223,0,1,0,1
2018-12-11 06:11:03,0.762,0.707,0.445,0,1,0,1
2018-12-11 06:11:04,0.273,0.801,0.391,0,1,0,1
2018-12-11 06:11:05,0.648,0.715,0.109,0,1,0,1
2018-12-11 06:11:06,0.688,0.695,0.242,0,1,0,1
2018-12-11 06:11:07,0.352,0.754,0.391,0,1,0,1
2018-12-11 06:11:08,0.363,0.816,0.465,0,1,0,1
2018-12-11 06:11:09,0.328,1.008,0.773,0,1,0,1
2018-12-11 06:11:10,0.434,0.598,0.574,0,1,0,1
2018-12-11 06:11:11,0.41,0.781,0.414,0,1,0,1
2018-12-11 06:11:12,0.824,0.527,0.504,0,1,0,1
2018-12-11 06:11:13,0.641,0.574,0.457,0,1,0,1
2018-12-11 06:11:14,0.68,0.609,0.352,0,1,0,1
2018-12-11 06:11:15,0.605,0.969,0.43,0,1,0,1
2018-12-11 06:11:16,0.922,0.668,0.207,0,1,0,1
2018-12-11 06:11:17,0.66,0.848,0.23,0,1,0,1
2018-12-11 06:11:18,0.586,0.77,0.305,0,1,0,1
2018-12-11 06:11:19,0.848,0.602,0.469,0,1,0,1
2018-12-11 06:11:20,0.719,0.57,0.48,0,1,0,1
2018-12-11 06:11:21,0.707,0.578,0.488,0,1,0,1
2018-12-11 06:11:22,0.59,0.645,0.438,0,1,0,1
2018-12-11 06:11:23,0.699,0.613,0.535,0,1,0,1
2018-12-11 06:11:24,0.477,0.598,0.445,0,1,0,1
2018-12-11 06:11:25,0.313,0.863,0.426,0,1,0,1
2018-12-11 06:11:26,0.434,0.859,0.426,0,1,0,1
2018-12-11 06:11:27,0.211,0.805,0.477,0,1,0,1
2018-12-11 06:11:28,0.199,0.824,0.41,0,1,0,1
2018-12-11 06:11:29,0.457,0.863,0.441,0,1,0,1
2018-12-11 06:11:30,0.652,0.836,0.59,0,1,0,1
2018-12-11 06:11:31,0.707,0.66,0.277,0,1,0,1
2018-12-11 06:11:32,0.531,0.555,0.277,0,1,0,1
2018-12-11 06:11:33,0.605,0.727,0.426,0,1,0,1
2018-12-11 06:11:34,0.66,0.586,0.484,0,1,0,1
2018-12-11 06:11:35,0.613,0.859,0.453,0,1,0,1
2018-12-11 06:11:36,0.918,0.609,0.684,0,1,0,1
2018-12-11 06:11:37,0.652,0.684,0.438,0,1,0,1
2018-12-11 06:11:38,0.57,0.504,0.527,0,1,0,1
2018-12-11 06:11:39,0.523,0.621,0.328,0,1,0,1
2018-12-11 06:11:40,0.672,0.461,0.473,0,1,0,1
2018-12-11 06:11:41,0.531,0.609,0.512,0,1,0,1
2018-12-11 06:11:42,0.48,0.469,0.445,0,1,0,1
2018-12-11 06:11:43,0.527,0.563,0.586,0,1,0,1
2018-12-11 06:11:44,0.699,0.613,0.57,0,1,0,1
2018-12-11 06:11:45,0.605,0.805,0.191,0,1,0,1
2018-12-11 06:11:46,0.52,0.926,0.262,0,1,0,1
2018-12-11 06:11:47,0.52,0.5,0.52,0,1,0,1
2018-12-11 06:11:48,0.359,0.742,0.492,0,1,0,1
2018-12-11 06:11:49,0.383,0.609,0.387,0,1,0,1
2018-12-11 06:11:50,0.555,0.73,0.25,0,1,0,1
2018-12-11 06:11:51,0.652,0.684,0.488,0,1,0,1
2018-12-11 06:11:52,0.816,0.691,0.332,0,1,0,1
2018-12-11 06:11:53,0.645,0.734,0.23,0,1,0,1
2018-12-11 06:11:54,0.586,0.488,0.301,0,1,0,1
2018-12-11 06:11:55,0.969,0.629,0.246,0,1,0,1
2018-12-11 06:11:56,0.523,0.445,0.086,0,1,0,1
2018-12-11 06:11:57,0.766,0.773,0.309,0,1,0,1
2018-12-11 06:11:58,0.586,0.828,0.379,0,1,0,1
2018-12-11 06:11:59,0.695,0.711,0.156,0,1,0,1
2018-12-11 06:12:00,0.422,0.684,0.266,0,1,0,1
2018-12-11 06:12:01,0.777,0.617,0.137,0,1,0,1
2018-12-11 06:12:02,0.578,0.668,0.207,0,1,0,1
2018-12-11 06:12:03,0.623,0.734,0.402,0,1,0,1
2018-12-11 06:12:04,0.668,0.625,0.578,0,1,0,1
2018-12-11 06:12:05,0.605,0.758,0.563,0,1,0,1
2018-12-11 06:12:06,0.73,0.582,0.539,0,1,0,1
2018-12-11 06:12:07,0.52,0.695,0.465,0,1,0,1
2018-12-11 06:12:08,0.586,0.645,0.43,0,1,0,1
2018-12-11 06:12:09,0.629,0.609,0.168,0,1,0,1
2018-12-11 06:12:10,0.461,0.648,0.281,0,1,0,1
2018-12-11 06:12:11,0.547,0.719,0.406,0,1,0,1
2018-12-11 06:12:12,0.465,0.777,0.297,0,1,0,1
2018-12-11 06:12:13,0.535,0.742,0.465,0,1,0,1
2018-12-11 06:12:14,0.422,0.715,0.348,0,1,0,1
2018-12-11 06:12:15,0.242,0.836,0.254,0,1,0,1
2018-12-11 06:12:16,0.707,0.555,0.277,0,1,0,1
2018-12-11 06:12:17,0.535,0.785,0.328,0,1,0,1
2018-12-11 06:12:18,0.723,0.707,0.352,0,1,0,1
2018-12-11 06:12:19,0.461,0.688,0.512,0,1,0,1
2018-12-11 06:12:20,0.662,0.422,0.441,0,1,0,1
2018-12-11 06:12:21,0.863,0.531,0.367,0,1,0,1
2018-12-11 06:12:22,0.906,0.453,0.371,0,1,0,1
2018-12-11 06:12:23,0.406,0.691,0.336,0,1,0,1
2018-12-11 06:12:24,0.547,0.816,0.504,0,1,0,1
2018-12-11 06:12:25,0.758,0.695,0.41,0,1,0,1
2018-12-11 06:12:26,0.254,1.066,0.395,0,1,0,1
2018-12-11 06:12:27,0.27,0.895,0.469,0,1,0,1
2018-12-11 06:12:28,0.297,0.824,0.371,0,1,0,1
2018-12-11 06:12:29,0.258,0.848,0.418,0,1,0,1
2018-12-11 06:12:30,0.328,0.742,0.668,0,1,0,1
2018-12-11 06:12:31,0.535,0.797,0.48,0,1,0,1
2018-12-11 06:12:32,0.867,0.43,0.195,0,1,0,1
2018-12-11 06:12:33,0.691,0.68,0.449,0,1,0,1
2018-12-11 06:12:34,0.695,0.574,0.332,0,1,0,1
2018-12-11 06:12:35,0.699,0.527,0.539,0,1,0,1
2018-12-11 06:12:36,0.848,0.348,0.508,0,1,0,1
2018-12-11 06:12:37,0.504,0.582,0.422,0,1,0,1
2018-12-11 06:12:38,0.613,0.402,0.621,0,1,0,1
2018-12-11 06:12:39,0.887,0.559,0.461,0,1,0,1
2018-12-11 06:12:40,0.648,0.566,0.145,0,1,0,1
2018-12-11 06:12:41,0.695,0.734,0.258,0,1,0,1
2018-12-11 06:12:42,0.535,0.727,0.199,0,1,0,1
2018-12-11 06:12:43,0.531,0.609,0.34,0,1,0,1
2018-12-11 06:12:44,0.941,0.383,0.48,0,1,0,1
2018-12-11 06:12:45,1.074,0.625,0.184,0,1,0,1
2018-12-11 06:12:46,0.785,0.441,0.484,0,1,0,1
2018-12-11 06:12:47,0.48,0.867,0.414,0,1,0,1
2018-12-11 06:12:48,0.367,0.73,0.438,0,1,0,1
2018-12-11 06:12:49,0.648,0.461,0.402,0,1,0,1
2018-12-11 06:12:50,0.582,0.395,0.371,0,1,0,1
2018-12-11 06:12:51,0.285,0.59,0.516,0,1,0,1
2018-12-11 06:12:52,0.672,0.52,0.332,0,1,0,1
2018-12-11 06:12:53,1.059,0.574,0.52,0,1,0,1
2018-12-11 06:12:54,0.563,0.887,0.277,0,1,0,1
2018-12-11 06:12:55,0.809,0.473,0.301,0,1,0,1
2018-12-11 06:12:56,0.688,0.527,0.129,0,1,0,1
2018-12-11 06:12:57,0.598,0.445,0.695,0,1,0,1
2018-12-11 06:12:58,0.762,0.711,0.156,0,1,0,1
2018-12-11 06:12:59,0.547,0.75,0.344,0,1,0,1
2018-12-11 06:13:00,0.754,0.449,0.434,0,1,0,1
2018-12-11 06:13:01,0.441,0.625,0.59,0,1,0,1
2018-12-11 06:13:02,0.625,0.703,0.328,0,1,0,1
2018-12-11 06:13:03,0.5,0.711,0.414,0,1,0,1
2018-12-11 06:13:04,0.566,0.75,0.195,0,1,0,1
2018-12-11 06:13:05,0.594,0.754,0.164,0,1,0,1
2018-12-11 06:13:06,0.715,0.699,0.34,0,1,0,1
2018-12-11 06:13:07,0.406,0.504,0.195,0,1,0,1
2018-12-11 06:13:08,0.484,0.727,0.156,0,1,0,1
2018-12-11 06:13:09,0.336,0.469,0.184,0,1,0,1
2018-12-11 06:13:10,0.605,0.801,0.266,0,1,0,1
2018-12-11 06:13:11,0.395,0.664,0.418,0,1,0,1
2018-12-11 06:13:12,0.68,0.27,0.355,0,1,0,1
2018-12-11 06:13:13,0.949,0.453,0.613,0,1,0,1
2018-12-11 06:13:14,0.563,0.719,0.434,0,1,0,1
2018-12-11 06:13:15,0.777,0.172,0.566,0,1,0,1
2018-12-11 06:13:16,0.582,0.625,0.457,0,1,0,1
2018-12-11 06:13:17,0.324,1.082,0.406,0,1,0,1
2018-12-11 06:13:18,0.887,0.734,0.277,0,1,0,1
2018-12-11 06:13:19,0.813,0.352,0.375,0,1,0,1
2018-12-11 06:13:20,0.758,0.625,0.445,0,1,0,1
2018-12-11 06:13:21,0.91,0.227,0.137,0,1,0,1
2018-12-11 06:13:22,0.516,0.559,0.363,0,1,0,1
2018-12-11 06:13:23,0.809,0.305,0.453,0,1,0,1
2018-12-11 06:13:24,0.477,0.594,0.363,0,1,0,1
2018-12-11 06:13:25,0.578,0.566,0.25,0,1,0,1
2018-12-11 06:13:26,0.883,0.344,0.297,0,1,0,1
2018-12-11 06:13:27,0.613,0.574,0.277,0,1,0,1
2018-12-11 06:13:28,0.629,0.727,0.41,0,1,0,1
2018-12-11 06:13:29,0.875,0.578,0.266,0,1,0,1
2018-12-11 06:13:30,0.758,0.68,0.332,0,1,0,1
2018-12-11 06:13:31,0.707,0.758,0.105,0,1,0,1
2018-12-11 06:13:32,0.852,0.367,0.477,0,1,0,1
2018-12-11 06:13:33,0.746,0.629,0.328,0,1,0,1
2018-12-11 06:13:34,0.816,0.691,0.41,0,1,0,1
2018-12-11 06:13:35,0.672,0.816,0.297,0,1,0,1
2018-12-11 06:13:36,0.555,0.621,0.184,0,1,0,1
2018-12-11 06:13:37,0.641,0.789,0.348,0,1,0,1
2018-12-11 06:13:38,0.871,0.492,0.316,0,1,0,1
2018-12-11 06:13:39,0.406,0.645,0.047,0,1,0,1
2018-12-11 06:13:40,0.645,0.797,0.438,0,1,0,1
2018-12-11 06:13:41,0.527,0.68,0.41,0,1,0,1
2018-12-11 06:13:42,0.664,0.504,0.277,0,1,0,1
2018-12-11 06:13:43,0.707,0.734,0.477,0,1,0,1
2018-12-11 06:13:44,0.688,0.719,0.184,0,1,0,1
2018-12-11 06:13:45,0.531,0.762,0.359,0,1,0,1
2018-12-11 06:13:46,0.73,0.688,0.324,0,1,0,1
2018-12-11 06:13:47,0.809,0.516,0.637,0,1,0,1
2018-12-11 06:13:48,0.496,0.531,0.418,0,1,0,1
2018-12-11 06:13:49,0.66,0.531,0.32,0,1,0,1
2018-12-11 06:13:50,0.703,0.629,0.309,0,1,0,1
2018-12-11 06:13:51,0.699,0.633,0.363,0,1,1,1
2018-12-11 06:13:52,0.508,0.648,0.367,0,1,1,1
2018-12-11 06:13:53,0.652,0.723,0.434,0,1,1,1
2018-12-11 06:13:54,0.625,0.633,0.043,0,1,1,1
2018-12-11 06:13:55,0.551,0.621,0.172,0,1,1,1
2018-12-11 06:13:56,0.52,0.637,0.141,0,1,1,1
2018-12-11 06:13:57,0.543,0.59,0.152,0,1,1,1
2018-12-11 06:13:58,1.023,0.559,0.391,0,1,1,1
2018-12-11 06:13:59,0.633,0.953,0.109,0,1,1,1
2018-12-11 06:14:00,0.645,0.855,0.191,0,1,1,1
2018-12-11 06:14:01,0.875,0.488,0.043,0,1,0,1
2018-12-11 06:14:02,0.473,0.766,0.301,0,1,0,1
2018-12-11 06:14:03,0.602,0.605,0.473,0,1,0,1
2018-12-11 06:14:04,0.535,0.73,0.398,0,1,0,1
2018-12-11 06:14:05,0.883,0.547,0.426,0,1,0,1
2018-12-11 06:14:06,0.809,0.449,0.527,0,1,0,1
2018-12-11 06:14:07,0.641,0.613,0.586,0,1,0,1
2018-12-11 06:14:08,0.535,0.836,0.469,0,1,0,1
2018-12-11 06:14:09,0.426,0.777,0.398,0,1,0,1
2018-12-11 06:14:10,0.605,0.82,0.426,0,1,0,1
2018-12-11 06:14:11,0.238,0.813,0.516,0,1,0,1
2018-12-11 06:14:12,0.223,0.613,0.324,0,1,0,1
2018-12-11 06:14:13,0.262,0.77,0.582,0,1,0,1
2018-12-11 06:14:14,0.418,0.668,0.539,0,1,0,1
2018-12-11 06:14:15,0.547,0.785,0.441,0,1,0,1
2018-12-11 06:14:16,0.758,0.484,0.332,0,1,0,1
2018-12-11 06:14:17,1.172,0.32,0.32,0,1,0,1
2018-12-11 06:14:18,1.246,0.23,0.738,0,1,0,1
2018-12-11 06:14:19,0.84,0.344,0.609,0,1,0,1
2018-12-11 06:14:20,0.707,0.563,0.574,0,1,0,1
2018-12-11 06:14:21,1.051,0.531,0.461,0,1,0,1
2018-12-11 06:14:22,0.559,0.535,0.406,0,1,0,1
2018-12-11 06:14:23,0.68,0.66,0.34,0,1,0,1
2018-12-11 06:14:24,0.77,0.551,0.422,0,1,0,1
2018-12-11 06:14:25,0.672,0.715,0.426,0,1,0,1
2018-12-11 06:14:26,0.602,0.676,0.344,0,1,0,1
2018-12-11 06:14:27,0.742,0.738,0.313,0,1,0,1
2018-12-11 06:14:28,0.754,0.645,0.238,0,1,0,1
2018-12-11 06:14:29,0.777,0.734,0.309,0,1,0,1
2018-12-11 06:14:30,0.746,0.684,0.16,0,1,0,1
2018-12-11 06:14:31,1.27,0.684,0.355,0,1,0,1
2018-12-11 06:14:32,1.059,0.398,0.273,0,1,0,1
2018-12-11 06:14:33,0.984,0.59,0.328,0,1,0,1
2018-12-11 06:14:34,0.609,0.641,0.273,0,1,0,1
2018-12-11 06:14:35,0.781,0.563,0.457,0,1,0,1
2018-12-11 06:14:36,0.758,0.641,0.457,0,1,0,1
2018-12-11 06:14:37,0.574,0.813,0.438,0,1,0,1
2018-12-11 06:14:38,0.383,0.91,0.395,0,1,0,1
2018-12-11 06:14:39,0.801,0.297,0.559,0,1,0,1
2018-12-11 06:14:40,0.539,0.578,0.59,0,1,0,1
2018-12-11 06:14:41,0.695,0.68,0.469,0,1,0,1
2018-12-11 06:14:42,0.719,0.297,0.359,0,1,0,1
2018-12-11 06:14:43,0.805,0.543,0.105,0,1,0,1
2018-12-11 06:14:44,1.008,0.461,0.313,0,1,0,1
2018-12-11 06:14:45,0.68,0.641,0.25,0,1,0,1
2018-12-11 06:14:46,0.953,0.547,0.043,0,1,0,1
2018-12-11 06:14:47,0.813,0.531,0.109,0,1,0,1
2018-12-11 06:14:48,0.699,0.527,0.266,0,1,0,1
2018-12-11 06:14:49,0.711,0.574,0.559,0,1,0,1
2018-12-11 06:14:50,0.859,0.684,0.426,0,1,0,1
2018-12-11 06:14:51,0.676,0.578,0.137,0,1,0,1
2018-12-11 06:14:52,0.711,0.645,0.293,0,1,0,1
