x,y,z,sitting,standing,walking,grazing
0.273,0.891,0.367,1,0,0,0
0.379,1.047,0.18,1,0,0,0
0.219,0.871,0.414,1,0,0,0
0.262,0.875,0.414,1,0,0,0
0.168,0.852,0.402,1,0,0,0
0.184,0.832,0.41,1,0,0,0
0.379,0.863,0.426,1,0,0,0
0.297,0.848,0.352,1,0,0,0
0.285,0.855,0.371,1,0,0,0
0.309,0.82,0.434,1,0,0,0
0.336,0.816,0.445,1,0,0,0
0.426,0.762,0.387,1,0,0,0
0.336,0.992,0.352,1,0,0,0
0.164,0.824,0.348,1,0,0,0
0.32,0.945,0.176,1,0,0,0
0.516,0.805,0.457,1,0,0,0
0.391,0.828,0.473,1,0,0,0
0.426,0.836,0.43,1,0,0,0
0.492,0.781,0.367,1,0,0,0
0.48,0.848,0.332,1,0,0,0
0.527,1.035,0.168,1,0,0,0
0.438,0.785,0.406,1,0,0,0
0.355,0.789,0.426,1,0,0,0
0.406,0.805,0.449,1,0,0,0
0.438,0.809,0.387,1,0,0,0
0.434,0.793,0.438,1,0,0,0
0.395,0.965,0.238,1,0,0,0
0.301,0.867,0.32,1,0,0,0
0.234,0.922,0.391,1,0,0,0
0.184,0.926,0.359,1,0,0,0
0.188,0.895,0.379,1,0,0,0
0.586,0.855,0.008,1,0,0,0
0.512,0.766,0.25,1,0,0,0
0.383,0.813,0.398,1,0,0,0
0.262,0.77,0.188,1,0,0,0
0.449,0.832,0.195,1,0,0,0
0.441,0.887,0.184,1,0,0,0
0.359,0.973,0.199,1,0,0,0
0.121,0.895,0.309,1,0,0,0
0.207,0.895,0.387,1,0,0,0
0.113,1.098,0.383,1,0,0,0
-0.074,0.797,0.508,1,0,0,0
0.305,1.094,0.063,1,0,0,0
0.18,0.953,0.262,1,0,0,0
0.043,0.953,0.336,1,0,0,0
0.109,0.742,0.395,1,0,0,0
-0.086,0.898,0.273,1,0,0,0
0.68,0.785,0.211,1,0,0,0
0.535,0.859,0.199,1,0,0,0
0.652,0.625,0.289,1,0,0,0
0.457,0.926,0.301,1,0,0,0
0.109,0.93,0.098,1,0,0,0
0.328,0.996,0.328,1,0,0,0
0.129,0.566,0.691,1,0,0,0
0.398,0.883,0.438,1,0,0,0
0.574,0.973,0.629,1,0,0,0
0.027,0.68,0.816,1,0,0,0
0.363,0.836,0.348,1,0,0,0
0.418,0.785,0.301,1,0,0,0
0.551,0.871,0.316,1,0,0,0
0.285,0.898,0.426,1,0,0,0
0.324,0.754,0.426,1,0,0,0
0.328,0.891,0.23,1,0,0,0
0.48,0.84,0.266,1,0,0,0
0.508,0.828,0.145,1,0,0,0
0.621,0.828,0.105,1,0,0,0
0.773,0.676,0.117,1,0,0,0
0.824,0.559,0.336,0,1,1,0
0.488,0.645,0.523,0,1,1,0
0.285,0.824,0.48,0,1,1,0
0.191,0.832,0.461,0,1,1,0
0.203,0.852,0.488,0,1,1,0
0.211,0.809,0.465,0,1,1,0
0.176,0.855,0.48,0,1,1,0
0.234,0.836,0.477,0,1,1,0
0.176,0.875,0.43,0,1,1,0
0.484,0.867,0.246,0,1,1,0
0.449,0.852,0.242,0,0,1,0
-0.109,0.797,0.266,0,0,1,0
0.164,0.965,0.43,0,0,1,0
0.574,0.754,0.379,0,0,1,0
0.816,0.293,0.254,0,0,1,0
0.883,0.316,0.395,0,0,1,0
0.832,0.559,0.387,0,0,1,0
1.008,0.387,0.328,0,0,1,0
0.84,-0.895,0.598,0,0,1,0
0.324,0.57,0.387,0,0,1,0
0.695,0.484,0.242,0,0,1,0
0.711,0.977,0.504,0,0,1,0
0.293,0.582,0.434,0,0,1,0
0.406,1.027,0.43,0,0,1,0
0.148,0.684,0.375,0,0,1,0
0.566,0.648,0.434,0,0,1,0
0.477,0.734,0.309,0,0,1,0
0.621,0.406,0.297,0,0,1,0
0.609,0.426,0.289,0,0,1,0
0.637,0.711,0.539,0,0,1,0
0.535,0.75,0.395,0,1,0,0
0.473,0.711,0.449,0,1,0,0
0.453,0.734,0.473,0,1,0,0
0.445,0.746,0.465,0,1,0,0
0.453,0.738,0.477,0,1,0,0
0.434,0.738,0.465,0,1,0,0
0.438,0.75,0.465,0,1,0,0
0.414,0.762,0.473,0,1,0,0
0.383,0.766,0.453,0,1,0,0
0.414,0.793,0.41,0,1,0,0
0.422,0.789,0.445,0,1,1,0
0.426,0.766,0.383,0,1,1,0
0.332,0.832,0.434,0,1,1,0
0.359,0.793,0.43,0,1,1,0
0.512,0.73,0.453,0,1,1,0
0.367,0.75,0.477,0,1,1,0
0.387,0.793,0.434,0,1,1,0
0.371,0.793,0.441,0,1,1,0
0.422,0.754,0.426,0,1,1,0
0.473,0.75,0.426,0,1,1,0
0.336,1.0,0.438,0,0,1,0
-0.68,5.953,1.137,0,0,1,0
0.238,0.793,0.582,0,0,1,0
0.699,0.68,0.547,0,0,1,0
0.547,0.801,0.594,0,0,1,0
0.617,0.727,0.422,0,0,1,0
0.469,0.797,0.328,0,0,1,0
0.445,0.695,0.32,0,0,1,0
0.805,0.621,0.418,0,0,1,0
0.18,0.953,0.434,0,0,1,0
0.508,0.863,0.516,0,0,1,0
0.395,0.871,0.414,0,0,1,0
0.293,0.77,0.379,0,0,1,0
0.27,0.543,0.348,0,0,1,0
0.422,0.703,0.371,0,0,1,0
0.629,0.82,0.504,0,0,1,0
0.453,0.949,0.723,0,0,1,0
0.305,1.004,0.547,0,0,1,0
-0.172,0.719,0.48,0,0,1,0
0.262,0.938,0.52,0,0,1,0
0.168,1.027,0.566,0,0,1,0
0.203,0.922,0.477,0,0,1,0
0.098,1.078,0.527,0,0,1,0
0.457,0.758,0.648,0,0,1,0
0.332,0.73,0.68,0,0,1,0
0.234,1.035,0.457,0,0,1,0
0.691,0.465,0.309,0,0,1,0
0.703,0.742,0.414,0,0,1,0
0.645,0.773,0.504,0,0,1,0
0.27,0.695,0.414,0,0,1,0
0.418,1.082,0.383,0,1,1,0
0.551,0.918,0.395,0,1,1,0
0.668,0.563,0.371,0,1,1,0
0.633,0.582,0.34,0,1,1,0
0.719,0.613,0.371,0,1,1,0
0.797,0.504,0.418,0,1,1,0
0.613,0.625,0.355,0,1,1,0
0.668,0.508,0.418,0,1,1,0
0.816,0.746,0.504,0,1,1,0
0.98,0.633,0.348,0,1,1,0
0.844,0.488,0.52,0,1,1,0
0.766,0.586,0.469,0,1,1,0
0.582,0.629,0.465,0,1,1,0
0.355,0.707,0.23,0,1,1,0
0.477,0.785,0.527,0,1,1,0
0.66,0.664,0.484,0,1,1,0
0.398,0.98,0.516,0,1,1,0
0.75,0.781,0.402,0,1,1,0
0.598,0.574,0.254,0,1,1,0
0.488,0.492,0.168,0,1,1,0
0.512,0.734,0.379,0,0,1,0
0.652,0.664,0.246,0,0,1,0
0.441,0.855,0.418,0,0,1,0
0.398,0.746,0.488,0,0,1,0
0.238,0.93,0.324,0,0,1,0
0.547,0.625,0.34,0,0,1,0
0.504,0.91,0.523,0,0,1,0
0.738,0.68,0.238,0,0,1,0
0.762,0.68,0.184,0,0,1,0
0.578,0.75,0.34,0,0,1,0
0.617,0.637,0.422,0,0,1,1
0.707,0.566,0.52,0,0,1,1
0.656,0.594,0.41,0,0,1,1
0.977,0.496,0.34,0,0,1,1
0.664,0.598,0.523,0,0,1,1
0.648,0.805,0.637,0,0,1,1
0.535,0.719,0.344,0,0,1,1
0.313,0.746,0.273,0,0,1,1
0.465,0.828,0.504,0,0,1,1
0.961,0.68,0.375,0,0,1,1
0.402,0.719,0.41,0,1,0,1
0.742,0.531,0.355,0,1,0,1
0.914,0.703,0.262,0,1,0,1
0.668,0.566,0.273,0,1,0,1
0.652,0.824,0.375,0,1,0,1
0.734,0.719,0.531,0,1,0,1
0.32,0.934,0.395,0,1,0,1
0.625,0.586,0.289,0,1,0,1
0.68,0.695,0.418,0,1,0,1
0.477,0.746,0.262,0,1,0,1
0.836,0.512,0.328,0,1,0,1
0.434,0.785,0.445,0,1,0,1
0.563,0.617,0.484,0,1,0,1
0.57,0.68,0.34,0,1,0,1
0.555,0.605,0.402,0,1,0,1
0.781,0.5,0.262,0,1,0,1
0.5,0.938,0.449,0,1,0,1
0.449,0.863,0.379,0,1,0,1
0.609,0.711,0.332,0,1,0,1
0.527,0.805,0.289,0,1,0,1
0.539,0.742,0.344,0,1,0,1
0.422,0.836,0.398,0,1,0,1
0.512,0.828,0.445,0,1,0,1
0.711,0.586,0.301,0,1,0,1
0.617,0.91,0.348,0,1,0,1
0.52,0.715,0.395,0,1,0,1
0.477,0.738,0.367,0,1,0,1
0.758,0.699,0.328,0,1,0,1
0.512,0.707,0.324,0,1,0,1
0.914,0.57,0.48,0,1,0,1
0.633,0.707,0.391,0,1,0,1
0.641,0.605,0.391,0,1,0,1
0.906,0.477,0.453,0,1,0,1
0.5,0.715,0.371,0,1,0,1
0.477,0.746,0.449,0,1,0,1
0.695,0.645,0.215,0,1,0,1
0.824,0.648,0.453,0,1,0,1
0.563,0.738,0.492,0,1,0,1
0.699,0.617,0.336,0,1,0,1
0.816,0.668,0.547,0,1,0,1
0.785,0.742,0.508,0,1,0,1
0.668,0.508,0.238,0,1,0,1
0.527,0.746,0.328,0,1,0,1
0.484,0.754,0.348,0,1,0,1
0.473,0.746,0.449,0,1,0,1
0.785,0.711,0.582,0,1,0,1
0.664,0.652,0.434,0,1,0,1
0.793,0.449,0.285,0,1,0,1
0.816,0.586,0.34,0,1,0,1
0.035,0.703,0.387,0,1,0,1
0.734,0.641,0.375,0,1,0,1
0.879,0.66,0.203,0,1,0,1
0.703,0.633,0.41,0,1,0,1
0.598,0.699,0.395,0,1,0,1
0.738,0.488,0.313,0,1,0,1
0.57,0.629,0.367,0,1,0,1
0.824,0.527,0.254,0,1,0,1
0.668,0.551,0.289,0,1,0,1
0.629,0.602,0.422,0,1,0,1
0.66,0.656,0.473,0,1,0,1
0.641,0.598,0.434,0,1,1,0
0.504,0.691,0.43,0,1,1,0
0.293,0.66,0.359,0,1,1,0
0.641,0.723,0.453,0,1,1,0
0.539,0.723,0.445,0,1,1,0
0.289,0.91,0.516,0,1,1,0
-0.066,0.82,0.402,0,1,1,0
0.027,0.902,0.398,0,1,1,0
0.012,0.906,0.41,0,1,1,0
-0.105,0.93,0.453,0,1,1,0
0.141,0.938,0.648,0,1,1,1
0.328,0.859,0.422,0,1,1,1
0.297,0.977,0.5,0,1,1,1
-0.004,1.055,0.395,0,1,1,1
0.398,1.098,0.469,0,1,1,1
0.461,0.84,0.449,0,1,1,1
0.547,0.934,0.789,0,1,1,1
0.816,0.859,0.852,0,1,1,1
0.891,0.637,0.453,0,1,1,1
0.719,0.512,0.336,0,1,1,1
0.609,0.586,0.422,0,0,1,1
0.648,0.684,0.418,0,0,1,1
0.648,0.441,0.41,0,0,1,1
0.555,0.688,0.352,0,0,1,1
0.734,0.504,0.414,0,0,1,1
0.516,0.563,0.344,0,0,1,1
0.543,0.43,0.242,0,0,1,1
0.531,0.746,0.379,0,0,1,1
0.234,0.848,0.605,0,0,1,1
0.566,0.684,0.281,0,0,1,1
0.57,0.535,0.223,0,0,1,1
0.547,0.758,0.293,0,0,1,1
0.598,0.609,0.32,0,0,1,1
0.629,0.754,0.223,0,0,1,1
0.707,0.512,0.313,0,0,1,1
0.859,0.219,0.211,0,0,1,1
0.738,0.676,0.25,0,0,1,1
0.383,0.746,0.402,0,0,1,1
0.711,0.602,0.348,0,0,1,1
0.582,0.816,0.449,0,0,1,1
0.484,0.734,0.41,0,1,0,1
0.566,0.684,0.441,0,1,0,1
0.66,0.656,0.457,0,1,0,1
0.66,0.695,0.395,0,1,0,1
0.512,0.656,0.324,0,1,0,1
0.684,0.523,0.336,0,1,0,1
0.652,0.695,0.293,0,1,0,1
0.586,0.559,0.406,0,1,0,1
0.512,0.695,0.449,0,1,0,1
0.953,0.617,0.262,0,1,0,1
0.684,0.73,0.223,0,1,0,1
0.504,0.73,0.383,0,1,0,1
0.5,0.695,0.414,0,1,0,1
0.473,0.684,0.453,0,1,0,1
0.637,0.672,0.41,0,1,0,1
0.629,0.621,0.422,0,1,0,1
0.512,0.621,0.324,0,1,0,1
0.574,0.645,0.328,0,1,0,1
0.609,0.672,0.313,0,1,0,1
0.516,0.844,0.328,0,1,0,1
0.883,0.504,0.191,0,1,0,1
0.664,0.652,0.434,0,1,0,1
0.527,0.762,0.391,0,1,0,1
0.766,0.449,0.344,0,1,0,1
0.719,0.375,0.32,0,1,0,1
0.52,0.66,0.426,0,1,0,1
0.414,0.59,0.309,0,1,0,1
0.555,0.777,0.441,0,1,0,1
0.535,0.719,0.387,0,1,0,1
0.504,0.719,0.355,0,1,0,1
0.742,0.668,0.266,0,1,0,1
0.574,0.688,0.477,0,1,0,1
0.633,0.703,0.426,0,1,0,1
0.547,0.563,0.227,0,1,0,1
0.676,0.633,0.41,0,1,0,1
0.492,0.652,0.402,0,1,0,1
0.805,0.48,0.398,0,1,0,1
0.52,0.668,0.355,0,1,0,1
0.73,0.652,0.465,0,1,0,1
0.676,0.676,0.355,0,1,0,1
0.543,0.715,0.395,0,1,0,1
0.656,0.672,0.41,0,1,0,1
0.551,0.648,0.457,0,1,0,1
0.465,0.852,0.496,0,1,0,1
0.488,0.723,0.316,0,1,0,1
0.676,0.625,0.203,0,1,0,1
0.488,0.797,0.371,0,1,0,1
0.598,0.648,0.484,0,1,0,1
0.598,0.59,0.555,0,1,0,1
0.535,0.691,0.414,0,1,0,1
1.02,0.516,0.406,0,1,0,1
0.781,0.445,0.355,0,1,0,1
0.555,0.563,0.254,0,1,0,1
0.676,0.641,0.348,0,1,0,1
0.688,0.332,0.504,0,1,0,1
0.895,0.465,0.672,0,1,0,1
0.586,0.707,0.32,0,1,0,1
0.676,0.66,0.332,0,1,0,1
0.668,0.664,0.188,0,1,0,1
0.488,0.738,0.422,0,1,0,1
0.609,0.496,0.367,0,1,0,1
0.832,0.543,0.496,0,1,0,1
0.531,0.563,0.387,0,1,0,1
0.566,0.586,0.391,0,1,0,1
0.656,0.707,0.461,0,1,0,1
0.48,0.707,0.469,0,1,0,1
0.438,0.602,0.313,0,1,0,1
0.551,0.703,0.246,0,1,0,1
0.719,0.535,0.246,0,1,0,1
0.539,0.77,0.379,0,1,0,1
0.539,0.762,0.441,0,0,1,0
0.629,0.563,0.359,0,0,1,0
0.68,0.695,0.617,0,0,1,0
1.016,0.52,0.195,0,0,1,0
0.645,0.547,-0.105,0,0,1,0
0.523,0.734,0.465,0,0,1,0
0.355,0.73,0.418,0,0,1,0
0.27,0.867,0.5,0,0,1,0
0.703,0.922,0.531,0,0,1,0
0.523,0.633,0.402,0,0,1,0
0.469,0.52,0.219,0,1,0,1
0.336,0.645,0.371,0,1,0,1
0.512,0.867,0.391,0,1,0,1
0.57,0.871,0.527,0,1,0,1
0.496,0.605,0.398,0,1,0,1
0.293,0.953,0.508,0,1,0,1
0.445,0.746,0.387,0,1,0,1
0.535,0.734,0.441,0,1,0,1
0.414,0.703,0.473,0,1,0,1
0.539,0.605,0.387,0,1,0,1
0.465,0.844,0.41,0,1,0,1
0.449,0.777,0.422,0,1,0,1
0.461,0.75,0.43,0,1,0,1
0.402,0.785,0.441,0,1,0,1
0.281,0.813,0.453,0,1,0,1
0.289,0.828,0.449,0,1,0,1
0.297,0.82,0.453,0,1,0,1
0.293,0.805,0.469,0,1,0,1
0.332,0.723,0.461,0,1,0,1
0.492,0.824,0.398,0,1,0,1
0.641,0.629,0.387,0,1,0,1
0.68,0.707,0.352,0,1,0,1
0.668,0.727,0.441,0,1,0,1
0.633,0.883,0.465,0,1,0,1
0.699,0.445,0.258,0,1,0,1
0.848,0.684,0.254,0,1,0,1
0.781,0.73,0.355,0,1,0,1
0.52,0.719,0.469,0,1,0,1
0.566,0.656,0.438,0,1,0,1
0.547,0.684,0.535,0,1,0,1
0.555,0.773,0.457,0,1,0,1
0.727,0.594,0.516,0,1,0,1
0.188,0.52,0.402,0,1,0,1
0.555,0.559,0.316,0,1,0,1
0.691,0.543,0.355,0,1,0,1
0.645,0.664,0.352,0,1,0,1
0.645,0.605,0.355,0,1,0,1
0.77,0.727,0.387,0,1,0,1
0.703,0.559,0.469,0,1,0,1
0.59,0.586,0.355,0,1,0,1
0.449,0.758,0.199,0,1,0,1
0.578,0.75,0.277,0,1,0,1
0.539,0.797,0.238,0,1,0,1
0.609,0.711,0.32,0,1,0,1
0.609,0.848,0.289,0,1,0,1
0.488,0.816,0.301,0,1,0,1
0.742,0.719,0.332,0,1,0,1
0.746,0.66,0.383,0,1,0,1
0.316,0.703,0.398,0,1,0,1
0.727,0.57,0.238,0,1,0,1
0.965,0.492,0.316,0,1,0,1
0.75,0.547,0.453,0,1,0,1
0.688,0.664,0.34,0,1,0,1
0.68,0.539,0.305,0,1,0,1
0.664,0.688,0.281,0,1,0,1
0.734,0.523,0.242,0,1,0,1
1.031,0.273,0.223,0,1,0,1
0.563,0.734,0.477,0,1,0,1
0.406,0.844,0.363,0,1,0,1
0.52,0.453,0.266,0,1,0,1
1.055,0.559,0.387,0,1,0,1
0.551,0.57,0.457,0,1,0,1
1.191,0.48,0.387,0,1,0,1
0.574,0.664,0.496,0,1,0,1
0.586,0.617,0.402,0,1,0,1
0.426,0.641,0.387,0,1,0,1
0.551,0.656,0.363,0,1,0,1
0.609,0.781,0.43,0,1,0,1
0.703,0.68,0.418,0,1,0,1
0.422,0.656,0.438,0,1,0,1
0.59,0.645,0.273,0,1,0,1
0.574,0.727,0.41,0,1,0,1
0.578,0.75,0.348,0,1,0,1
1.723,-0.289,1.27,0,1,0,1
0.605,0.672,0.484,0,1,0,1
1.156,0.395,0.504,0,1,0,1
0.727,0.621,0.387,0,1,0,1
0.621,0.578,0.285,0,1,0,1
0.539,0.695,0.398,0,1,0,1
0.574,0.695,0.18,0,1,0,1
0.543,0.652,0.289,0,1,0,1
0.758,0.605,0.359,0,1,0,1
0.676,0.566,0.418,0,1,0,1
0.586,0.656,0.402,0,1,0,1
0.734,0.617,0.316,0,1,0,1
0.477,0.598,0.309,0,1,0,1
0.672,0.691,0.348,0,1,0,1
0.641,0.648,0.512,0,1,0,1
0.625,0.621,0.52,0,1,0,1
0.543,0.664,0.445,0,1,0,1
0.574,0.527,0.504,0,0,1,1
0.406,0.754,0.445,0,0,1,1
0.43,0.594,0.484,0,0,1,1
0.484,0.672,0.52,0,0,1,1
0.57,0.543,0.582,0,0,1,1
0.73,0.684,0.523,0,0,1,1
0.449,0.629,0.375,0,0,1,1
1.129,0.324,0.445,0,0,1,1
0.617,0.633,0.496,0,0,1,1
0.625,0.602,0.492,0,0,1,1
0.578,0.629,0.434,0,1,0,1
0.41,0.727,0.473,0,1,0,1
0.43,0.68,0.516,0,1,0,1
0.859,0.441,0.488,0,1,0,1
0.281,0.594,0.52,0,1,0,1
0.418,0.68,0.547,0,1,0,1
0.559,0.551,0.383,0,1,0,1
0.441,0.668,0.563,0,1,0,1
0.48,1.012,0.348,0,1,0,1
0.406,0.844,0.336,0,1,0,1
0.586,0.535,0.375,0,1,0,1
0.504,0.711,0.469,0,1,0,1
0.457,0.699,0.336,0,1,0,1
0.648,0.676,0.34,0,1,0,1
0.832,0.629,0.391,0,1,0,1
0.586,0.578,0.422,0,1,0,1
0.527,0.773,0.477,0,1,0,1
0.684,0.672,0.309,0,1,0,1
0.473,0.648,0.371,0,1,0,1
0.703,0.594,0.516,0,1,0,1
0.48,0.637,0.402,0,1,0,1
0.426,0.586,0.445,0,1,0,1
0.652,0.691,0.488,0,1,0,1
0.672,0.566,0.305,0,1,0,1
0.719,0.609,0.406,0,1,0,1
0.586,0.551,0.484,0,1,0,1
0.531,0.746,0.426,0,1,0,1
0.734,0.699,0.371,0,1,0,1
0.344,0.84,0.395,0,1,0,1
0.602,0.594,0.434,0,1,0,1
0.863,0.527,0.418,0,1,0,1
0.645,0.531,0.441,0,1,0,1
0.477,0.641,0.438,0,1,0,1
0.68,0.5,0.391,0,1,0,1
0.859,0.625,0.266,0,1,0,1
0.703,0.633,0.23,0,1,0,1
0.855,0.477,0.125,0,1,0,1
0.695,0.605,0.27,0,1,0,1
0.613,0.648,0.453,0,1,0,1
0.633,0.75,0.363,0,1,0,1
0.57,0.684,0.367,0,1,0,1
0.453,0.75,0.379,0,1,0,1
0.656,0.602,0.41,0,1,0,1
0.59,0.695,0.512,0,1,0,1
0.621,0.641,0.359,0,1,0,1
0.801,0.516,0.418,0,1,0,1
0.691,0.477,0.387,0,1,0,1
0.555,0.582,0.492,0,1,0,1
0.434,0.703,0.379,0,1,0,1
0.598,0.73,0.379,0,1,0,1
0.512,0.813,0.336,0,1,0,1
0.531,0.496,0.309,0,1,0,1
0.668,0.609,0.324,0,1,0,1
0.602,0.656,0.531,0,1,0,1
0.535,0.48,0.496,0,1,0,1
0.52,0.719,0.438,0,1,0,1
0.594,0.516,0.332,0,1,0,1
0.766,0.539,0.531,0,1,0,1
0.645,0.664,0.328,0,1,0,1
0.766,0.656,0.527,0,1,0,1
0.563,0.664,0.438,0,0,1,0
0.461,0.664,0.375,0,0,1,0
0.531,0.691,0.41,0,0,1,0
0.523,0.672,0.406,0,0,1,0
0.527,0.656,0.43,0,0,1,0
0.578,0.652,0.32,0,0,1,0
0.5,0.602,0.527,0,0,1,0
0.367,1.035,0.395,0,0,1,0
0.621,0.641,0.215,0,0,1,0
0.574,0.844,0.473,0,0,1,0
0.426,0.973,0.457,0,0,1,0
0.773,0.566,0.395,0,0,1,0
0.008,1.27,0.457,0,0,1,0
0.395,0.492,0.305,0,0,1,0
0.48,0.57,0.359,0,0,1,0
0.406,1.008,0.469,0,0,1,0
0.758,0.574,0.465,0,0,1,0
0.336,0.379,0.383,0,0,1,0
0.012,1.016,0.711,0,0,1,0
0.238,0.352,0.215,0,0,1,0
-0.156,1.297,0.609,0,0,1,0
-0.051,0.258,0.035,0,0,1,0
-0.035,1.102,0.48,0,0,1,0
0.223,0.953,0.465,0,0,1,0
0.121,0.98,0.082,0,0,1,0
0.121,0.918,0.41,0,0,1,0
0.184,0.773,0.332,0,0,1,0
0.281,0.82,0.441,0,0,1,0
0.18,0.844,0.316,0,0,1,0
0.195,0.93,0.383,0,0,1,0
0.07,0.984,0.441,0,1,0,0
0.031,0.84,0.504,0,1,0,0
0.039,0.828,0.414,0,1,0,0
-0.055,0.668,0.281,0,1,0,0
0.023,0.727,0.324,0,1,0,0
-0.102,0.547,0.203,0,1,0,0
0.043,0.699,0.211,0,1,0,0
0.063,1.211,0.465,0,1,0,0
0.285,0.801,0.457,0,1,0,0
0.234,0.887,0.449,0,1,0,0
0.203,0.895,0.422,0,1,0,0
0.172,0.895,0.418,0,1,0,0
0.094,0.859,0.371,0,1,0,0
0.105,0.855,0.48,0,1,0,0
0.078,0.867,0.488,0,1,0,0
0.121,0.863,0.438,0,1,0,0
0.086,0.867,0.441,0,1,0,0
0.074,0.887,0.461,0,1,0,0
0.051,0.879,0.449,0,1,0,0
0.066,0.863,0.465,0,1,0,0
0.078,0.852,0.449,0,1,0,0
0.023,0.871,0.441,0,1,0,0
0.094,0.898,0.461,0,1,0,0
-0.07,0.914,0.461,0,1,0,0
-0.012,0.902,0.379,0,1,0,0
-0.031,0.844,0.512,0,1,0,0
0.02,0.891,0.512,0,1,0,0
0.082,0.887,0.52,0,1,0,0
0.242,0.844,0.395,0,1,0,0
0.133,0.844,0.32,0,1,0,0
0.094,0.828,0.477,0,1,0,0
0.102,0.703,0.422,0,1,0,0
0.363,0.715,0.551,0,1,0,0
0.297,0.801,0.488,0,1,0,0
0.242,0.832,0.453,0,1,0,0
0.375,0.719,0.414,0,1,0,0
0.367,0.727,0.465,0,1,0,0
0.355,0.797,0.574,0,1,0,0
0.301,0.797,0.523,0,1,0,0
0.23,0.824,0.477,0,1,0,0
0.984,0.602,0.426,0,1,0,1
0.746,0.652,0.34,0,1,0,1
0.66,0.699,0.273,0,1,0,1
0.695,0.727,0.242,0,1,0,1
0.617,0.719,0.406,0,1,0,1
0.551,0.703,0.398,0,1,0,1
0.605,0.688,0.398,0,1,0,1
0.547,0.813,0.484,0,1,0,1
0.609,0.688,0.441,0,1,0,1
0.77,0.73,0.52,0,1,0,1
0.613,0.438,0.484,0,1,0,1
0.727,0.555,0.434,0,1,0,1
0.961,0.414,0.398,0,1,0,1
0.57,0.59,0.398,0,1,0,1
0.664,0.574,0.414,0,1,0,1
0.848,0.605,0.27,0,1,0,1
1.016,0.34,0.219,0,1,0,1
0.75,0.559,0.152,0,1,0,1
1.02,0.441,0.461,0,1,0,1
0.738,0.465,0.441,0,1,0,1
0.734,0.539,0.383,0,1,0,1
0.684,0.559,0.406,0,1,0,1
0.82,0.637,0.484,0,1,0,1
0.879,0.492,0.414,0,1,0,1
0.73,0.551,0.332,0,1,0,1
0.727,0.535,0.387,0,1,0,1
0.93,0.426,0.395,0,1,0,1
0.699,0.578,0.324,0,1,0,1
1.367,0.707,0.379,0,1,0,1
0.945,0.52,0.324,0,1,0,1
0.078,0.449,0.199,0,1,0,1
0.813,0.434,0.262,0,1,0,1
0.625,0.555,0.434,0,1,0,1
0.898,0.449,0.164,0,1,0,1
0.602,0.633,0.25,0,1,0,1
0.785,0.441,-0.023,0,1,0,1
0.828,0.688,0.152,0,1,0,1
0.457,0.414,0.172,0,1,0,1
0.805,0.445,0.16,0,1,0,1
0.578,0.535,0.336,0,1,0,1
0.695,0.57,0.285,0,1,0,1
0.918,0.516,0.258,0,1,0,1
0.715,0.613,0.277,0,1,0,1
0.676,0.629,0.375,0,1,0,1
0.664,0.602,0.434,0,1,0,1
0.871,0.523,0.137,0,1,0,1
0.57,0.648,0.371,0,1,0,1
0.664,0.59,0.551,0,1,0,1
0.664,0.551,0.48,0,1,0,1
0.586,0.543,0.418,0,1,0,1
0.762,0.535,0.328,0,1,0,1
0.586,0.648,0.43,0,1,0,1
0.645,0.617,0.512,0,1,0,1
0.621,0.547,0.5,0,1,0,1
0.895,0.434,0.391,0,1,0,1
0.613,0.723,0.441,0,1,0,1
0.57,0.637,0.492,0,1,0,1
0.844,0.547,0.535,0,1,0,1
0.418,0.273,0.48,0,1,0,1
0.633,0.508,0.324,0,1,0,1
0.695,0.465,0.438,0,1,0,1
0.777,0.473,0.352,0,1,0,1
1.004,0.512,0.219,0,1,0,1
0.488,0.418,0.285,0,1,0,1
0.645,0.586,0.328,0,1,0,1
0.695,0.484,0.375,0,1,0,1
0.801,0.555,0.324,0,1,0,1
0.652,0.66,0.406,0,1,0,1
0.629,0.328,0.613,0,1,0,1
0.445,0.313,0.5,0,1,0,1
0.094,0.156,0.332,0,1,0,1
0.637,0.574,0.316,0,1,0,1
0.641,0.676,0.297,0,1,0,1
0.637,0.508,0.309,0,1,0,1
1.063,0.465,0.242,0,1,0,1
0.762,0.605,0.195,0,1,0,1
1.098,0.656,0.164,0,1,0,1
0.84,0.645,0.301,0,1,0,1
0.93,0.621,0.324,0,1,0,1
0.727,0.504,0.336,0,1,0,1
0.137,0.539,0.285,0,1,0,1
0.602,0.629,0.332,0,1,0,1
0.77,0.586,0.344,0,1,0,1
0.566,0.613,0.137,0,1,0,1
0.941,0.598,0.324,0,1,0,1
0.598,0.617,0.395,0,1,0,1
0.652,0.59,0.414,0,1,0,1
0.777,0.5,0.309,0,1,0,1
0.867,0.512,0.328,0,1,0,1
0.836,0.629,0.172,0,1,0,1
0.305,0.293,0.262,0,1,0,1
0.719,0.563,0.34,0,1,0,1
0.676,0.617,0.539,0,1,0,1
0.789,0.582,0.422,0,1,0,1
0.535,0.688,0.281,0,1,0,1
0.672,0.73,0.34,0,1,0,1
0.684,0.676,0.379,0,1,0,1
0.727,0.609,0.387,0,1,0,1
0.5,0.766,0.398,0,1,0,1
0.547,0.613,0.336,0,1,0,1
0.895,0.598,0.246,0,1,0,1
